CSI,COM_CAT#1,COM_CAT#2,COM_CAT#3,BASE_TYPE,ARPU_GROUP,COM_CAT#7,COM_CAT#8,DEVICE_TYPE_ID,INTERNET_TYPE_ID,COM_CAT#23,COM_CAT#28,COM_CAT#31,COM_CAT#34,SUM_MINUTES,SUM_DATA_MB,SUM_DATA_MIN,CONN_COUNT
0,4,38,5,2,7,1,1268,3,3,0.0297511685527058,0.00184797526188698,0.0900359786510786,6,0.0659906034948996,0.00513070218910339,0.00935085904115885,0.00940752602081665
0,4,80,5,2,4,3,925,3,3,0.00788696686146909,0.00762642669770512,0.0121755567557264,10,0.00771176738249551,0,0,0.00660528422738191
0,4,51,5,2,10,1,1318,5,2,0.0370147909002177,0.140498236714556,0.202679734409251,2,0.294860863034771,0.0267502598997525,0.523076804110161,0.0130104083266613
0,4,5,3,2,8,9,114,5,2,0.0324243911041579,0.0596107742820909,0.103394939161928,2,0.525468293008594,0.117787025461876,0.955621542454069,0.176541232986389
0,4,61,5,2,12,1,482,5,2,0.0737240207641819,0.253387592724493,0.261687104870223,2,0.217464409208556,0.0174451957589331,0.164943558003258,0.0858686949559648
0,4,36,4,2,5,4,629,3,3,0.0191455815001126,0.00411505654674009,0.0356232328366744,3,0.0402347859048253,7.2926579601683E-06,0.000332589434157191,0.0044035228182546
0,4,47,5,2,6,1,1309,5,1,0.0214556229341891,0.0046079947188298,0.0460693522254345,9,0.0581607646009795,0.0236701306569301,0.257233607539829,0.0462369895916733
0,4,9,12,1,7,3,1411,3,3,0.0210906957537492,0.0136242030470962,0.179839644820027,3,0.155890526952338,0,0,0.00480384307445957
0,4,59,14,2,5,3,1675,5,2,0.0174134869403213,0.00367640671959418,0.0124038980843155,9,0.00226848836526589,0.000252771318579696,0.0555269698249133,0.00800640512409928
0,4,38,5,2,6,3,944,3,3,0.0209510107086048,0.00549180897451488,0.0259852431934428,8,0.0297166517571438,0,0,0.00340272217774219
0,4,5,5,2,7,3,703,5,1,0.0270273101723888,0.00966115386619877,0.144123089875147,10,0.159411875776865,4.11951671032407E-07,2.12653090893345E-05,0.0250200160128102
0,4,80,5,2,9,3,279,5,1,0.0374443224140369,0.0406728280318955,0.0667114083298917,10,0.0738433988141479,0,0,0.00720576461168935
0,4,43,5,2,8,1,111,5,2,0.02925004845325,0.00103365008772997,0.139194888331162,9,0.174120426711454,0.000759438472462718,0.684908126131898,0.0324259407526021
0,4,54,5,2,8,2,558,5,2,0.0367214523054144,0.0210725639733857,0.0212436858658703,2,0.0130741461105049,0.00665543552805484,0.429874279492666,0.072658126501201
0,4,43,4,2,8,2,564,5,2,0.0282932058940105,0.113464812466341,0.0647476729040252,2,0.0730595411161228,0.088792319252391,0.441032535149627,0.163530824659728
0,4,75,5,2,2,3,896,5,1,0.00537962030112604,0,0.0253240461289195,10,0.0232839836909669,0,0,0.00240192153722978
0,4,80,2,2,11,1,1277,5,2,0.0450676337527959,0.171950732241197,0.148149839565397,9,0.0498630163463256,0.00177023426722888,0.205236911008935,0.0962770216172938
0,4,43,1,2,12,2,118,5,2,0.0638168589373111,0.0354046870385491,0.110693919369699,2,0.0915704049881139,0.216622114093445,0.620119688892399,0.135308246597278
0,4,75,4,2,8,1,1690,5,1,0.0278060542990692,0.00561341486718899,0.132275153286527,2,0.110747060687862,0.24426363700039,0.90991721221851,0.0968775020016013
0,4,70,5,2,12,7,1322,5,2,0.0811779639857032,0.0495544012647013,0.413148886488547,6,0.0987235246743389,0,0,0.00880704563650921
0,4,43,5,2,8,1,388,3,3,0.0396426158119979,0.00129640567725796,0.331740238904597,2,0.141916638105413,0.0202042365087581,0.929013614437525,0.0126100880704564
0,4,43,1,2,6,1,686,5,2,0.0213648276548452,0.066142747945729,0.0516488229500905,2,0.063413818628009,0.043556385010967,0.188435924917221,0.033626901521217
0,4,70,5,2,9,2,1277,5,2,0.0429409289404715,0.0625358303076629,0.0618725577405725,2,0.0792506013215718,0.024531076247901,0.237527084270941,0.0898718975180144
0,4,47,3,2,4,3,370,5,3,0.0107243193409659,0,0.0327739301712361,10,0.0566794138072696,0,0,0.00160128102481986
0,4,54,5,2,8,4,1043,3,1,0.0369082810532951,0.0234851380226882,0.0656868507163961,3,0.0225996113357081,0,0,0.0122097678142514
0,4,43,5,2,9,1,518,5,1,0.0385024366310062,0.0249552664037663,0.0790974362232741,2,0.0717279645448518,0.0497210636267039,0.931368882743863,0.055244195356285
0,4,38,5,2,7,1,1249,3,3,0.0277152590197253,0.0624077098135955,0.122458461733964,1,0.158765767913122,6.79163565756133E-07,4.21439761952265E-05,0.0258206565252202
0,4,54,1,2,11,1,1311,5,2,0.0509169450182202,0.0734108715668051,0.0640904469930425,2,0.0762507292990858,0.00797807873779255,0.130012542665943,0.0458366693354684
1,4,9,5,2,12,2,782,6,1,0.0853004188805291,0.0453655125688376,0.368550846649935,7,0.271827234211761,0.000468188641042805,0.0585154803717334,0.0254203362690152
0,4,75,5,2,7,2,822,5,2,0.0246753632247689,0.00907049667321022,0.137102090415224,2,0.297933982723672,0.0526439275356525,0.375248572131158,0.140512409927942
0,4,50,5,2,5,4,877,3,3,0.0121403764861179,0.0271463440056981,0.0200344696127331,3,0.0300096425539946,0,0,0.0078062449959968
0,4,38,13,1,3,3,1093,5,2,0.00766870897843087,0.00667529489428973,0.0025653651872796,10,0.00336501577335339,0,0,0.00420336269015212
0,4,54,5,2,8,1,362,5,1,0.0303884815711774,0.0804574987405104,0.0762302633669028,2,0.176444671221281,0.0522995804739853,0.899161605523109,0.0868694955964772
0,4,9,5,2,8,2,126,5,2,0.0375909917114386,0.0233591890624186,0.0250301807669092,2,0.0572730467118792,0.0595275174864856,0.900430177870782,0.0652522017614091
0,4,36,5,2,10,1,110,5,2,0.0496248583506339,0.00624750273613259,0.0874011182768371,2,0.100344809807515,0.0510473475985071,0.238228066186922,0.0700560448358687
0,4,36,5,2,7,1,1390,5,1,0.0307848378867748,0,0.0556100486069193,2,0.0337408961346656,0.326568162787179,0.756338840661749,0.044035228182546
0,4,50,7,2,3,3,144,5,2,0.0066751990948409,0,0.00259316326206436,10,0.00507485480247761,2.00408921042793E-07,3.24779266091654E-06,0.0056044835868695
0,4,50,3,2,2,1,882,3,3,0.00659488019388282,0,0,7,0.00860604383795052,0.119981391809005,0.669651156136862,0.0156124899919936
0,4,75,5,2,6,3,866,5,2,0.0206105284110651,0.0068533606657054,0.256002398576739,1,0.337392562175786,0,0,0.00480384307445957
0,4,50,5,2,10,1,967,3,3,0.0385932319103501,0.0648354845994823,0.097438208850907,3,0.155109948603085,0.00170378757607425,0.71535881149348,0.0662530024019215
0,4,75,5,2,12,1,836,5,1,0.068527737084808,0.0386163855254243,0.30275677478794,2,0.316632886883895,0.0107755868666289,0.0442835756032003,0.0236188951160929
0,4,80,5,2,1,3,775,5,1,0.00537962030112604,0,0.00564499475807733,10,0.0160816699686577,0,0,0.00520416333066453
0,4,54,5,2,4,1,162,3,3,0.00908651218664716,0,0.0508545922419544,2,0.0841505365106489,0,0,0.011609287429944
0,4,47,2,2,5,1,1309,5,1,0.0188417665269234,0.00495978319406563,0.055310226514598,10,0.0494869387216306,0.00249791905953527,0.104407718611244,0.0302241793434748
0,4,80,4,2,5,3,681,3,3,0.0134324631537042,0.00077089449820197,0.0383434730120405,2,0.0471375503951187,0.00035018118803544,0.0230006356394209,0.0300240192153723
0,4,36,5,2,5,3,1350,5,1,0.00995255946654281,0.000812153640359258,0.0345172665755949,10,0.0438763936977282,0,0,0.0234187349879904
0,4,61,5,2,6,1,279,5,1,0.0225189753403513,0.0137414658721748,0.181940385043047,10,0.225511803710365,2.56078065776902E-07,8.27413844566833E-06,0.00680544435548439
0,4,43,5,2,2,7,648,3,3,0.00668218334709812,0,0.00582568224417829,4,0.0118650147182603,0,0,0.00240192153722978
0,4,59,8,2,6,1,144,5,2,0.026103642811371,0,0.0150010324999206,2,0.0235168450036295,0.0881019995900302,0.543681883348571,0.0794635708566853
0,4,47,5,2,11,1,144,5,2,0.0551563861383546,0.103021906432952,0.342500079423071,2,0.213407367997975,0.0383009839376593,0.97938641463796,0.101681345076061
0,4,51,5,2,7,3,1132,5,1,0.0202368709153037,0.043908413390546,0.0384407662737872,10,0.0804881562728429,0,0,0.0114091273018415
1,4,38,5,2,10,3,747,5,1,0.0430369624090083,0.0595195698625853,0.121390221431521,10,0.123300819789112,0,0,0.0160128102481986
1,4,61,5,2,5,3,429,3,3,0.0128283253334544,0.00691199207824471,0.0704045811227245,10,0.0995456469294752,6.123605920752E-07,0.000165018798533236,0.0104083266613291
1,4,51,5,2,5,1,1379,5,3,0.0164025164260883,0.00741361638552542,0.0391555739111097,10,0.0445170363956176,1.60327136834234E-06,0.000116533893809553,0.0160128102481986
0,4,61,5,2,2,7,957,3,3,0.00666123059032646,0,0.0460296406900276,3,0.0997205655589529,0,0,0.00140112089671737
1,4,54,5,2,9,1,568,5,2,0.0450973168248891,0.000729635356044681,0.0966221367982972,9,0.0577245586728033,0.00944742127773357,0.425854208134022,0.039031224979984
0,4,54,3,2,8,1,1104,3,3,0.0330023379784431,0.0134439657418828,0.0261500460653811,3,0.0265057848577537,1.44739776308684E-07,2.31985190065467E-05,0.011208967173739
0,4,38,5,2,7,3,368,5,1,0.027565097596195,0.00762859823150287,0.121713870445087,10,0.0689456500980999,0.0175373393272969,0.804307655665934,0.0578462770216173
0,4,5,5,2,7,2,112,5,2,0.0306626134722734,0.0239824192623734,0.329838056358611,1,0.408596861543318,0.00522535086898031,0.401286203222122,0.0766613290632506
0,4,9,5,2,7,3,1277,5,2,0.0216407056190055,0.019283220124038,0.18026654382565,10,0.0560322109687492,0,0,0.00540432345876701
0,4,59,5,2,5,3,1327,5,2,0.0124267308286641,0.00661883501554818,0.0170541188804524,10,0.022394080771924,4.87661707870796E-06,0.000142052264716755,0.0142113690952762
0,4,43,5,2,4,3,1042,3,3,0.00914762439389785,0.000458193631325678,0.0368761317787591,3,0.0572074525210019,0,4.48504700793236E-06,0.0124099279423539
0,4,43,14,2,9,2,794,5,2,0.0425445726248741,0.0903488351892709,0.243709692791562,2,0.232793927601134,0.0192592750445546,0.33406014293381,0.122097678142514
0,4,47,15,2,9,2,114,5,2,0.0384273559192411,0.0991218317321891,0.0768656479334117,2,0.120214582901906,0.0159429193529673,0.864533098873638,0.103682946357086
0,4,9,5,2,3,4,283,5,2,0.00848412042946165,0.000690547747685145,0.00867101375607587,10,0.00190006415051389,0,0,0.00120096076861489
0,4,61,5,2,7,6,1353,5,1,0.00647265577938142,0.000134635095460626,0.0647476729040252,2,0.0810008893473962,0.0101042615164513,0.0688175560205573,0.0300240192153723
0,4,51,5,2,12,1,1279,5,2,0.091804503795068,0.171855184754096,0.165678511293961,2,0.15492737636688,0.0307167978003474,0.489663281229465,0.22738190552442
1,4,9,5,2,6,3,78,5,1,0.0177225401027034,0.00562644406997551,0.0242855894780316,10,0.0351260406720021,0,0,0.00660528422738191
0,4,54,5,2,8,1,675,5,2,0.0289008358403889,0.0234438788805309,0.0385221749213712,9,0.0454375502650441,0.00228838039875607,0.199642820135697,0.0524419535628503
1,4,51,5,2,2,3,1279,5,2,0.00583883488703845,0.000523339645258239,0.0389510595037647,10,0.048419929716158,0,0,0.0178142514011209
1,4,80,3,2,4,3,512,5,1,0.0071029845455958,0.000458193631325678,0.0549111255837596,10,0.103472591846906,6.23494421022025E-07,5.79962975163668E-06,0.0344275420336269
0,4,43,5,2,11,1,1625,5,2,0.0517515631629583,0.0365013116064138,0.133933109889761,2,0.166398821020263,0.118101021705834,0.901000552124761,0.201561248999199
0,4,75,5,2,12,2,914,5,2,0.0505101123242369,0.180934367562497,0.192894812085014,2,0.25932266704756,0.116310668609698,0.96627878742889,0.365892714171337
0,4,75,5,2,4,3,1228,3,3,0.0106963823319371,0.000349616941438077,0.0833882676239794,3,0.174468080973907,0,0,0.00500400320256205
0,4,61,5,2,7,8,763,6,1,0.0289933771827971,0.0107295484946928,0.0123999269307749,6,0.0527273250731531,0.000250566820448226,0.000323851325331392,0.0276220976781425
0,4,43,7,2,7,1,1221,3,3,0.0264336487305248,0.0450006948908153,0.0829157003526384,10,0.0777583167852239,0.000913463862113046,0.549382764737639,0.162530024019215
0,4,5,5,2,9,1,1049,5,1,0.0301160957331457,0.0347293400274482,0.315803999745846,1,0.157617857306533,0.0411148921965343,0.456748526507404,0.110288230584468
0,4,51,5,2,7,1,944,3,3,0.029569577994018,0.0288575126383267,0.239037630650951,1,0.269475656198073,0,0,0.00720576461168935
1,4,59,4,2,9,1,1279,5,2,0.0406308875063949,0.000690547747685145,0.0509618133875528,2,0.0708730457846304,0.0287180528278139,0.50625872844278,0.061048839071257
0,4,47,5,2,6,1,1308,5,1,0.022305955646506,0.00571330542188559,0.214468103694761,1,0.279091859758813,0.000726014717964358,0.111417769756246,0.0356285028022418
0,4,80,5,2,9,3,1278,5,2,0.0384605311174629,0.0061519552490315,0.0176398640277028,2,0.0472567143231224,0.0889360124487787,0.90808839563683,0.138310648518815
0,4,70,5,2,2,1,362,5,1,0.00589645496816052,0,0.00375274009594307,7,0.00751935611605082,0,0,0.00380304243394716
0,4,38,5,2,11,1,955,3,3,0.0401140528393604,0.240126035821622,0.158665454141119,3,0.176974896867206,2.69438660513089E-06,0.000587309172849074,0.0186148919135308
0,4,47,5,2,8,2,1318,5,2,0.0379559188918785,0.00612372530966072,0.132066667725641,9,0.0671516324149059,0.0105519305107451,0.0789184231811979,0.0352281825460368
0,4,61,5,2,7,1,747,5,1,0.0233081958454175,0.0413069159008391,0.0826456619118722,9,0.108078442707441,0.0287280398723792,0.597227622321927,0.0168134507606085
0,4,51,5,2,4,7,1041,3,3,0.00990890788993517,0.00501190000521168,0.0271984306001207,3,0.0318364591036881,2.33810407883259E-07,4.48504700793237E-06,0.00660528422738191
0,4,38,5,2,12,1,716,5,1,0.0815324147877573,0.0480907874850164,0.136941258696826,1,0.187122419802348,0.000164446653544559,0.0129837471175841,0.077662129703763
0,4,80,5,2,8,1,944,3,3,0.0282076488038595,0.153490523426507,0.0909354449280427,3,0.218497527849278,0,0,0.010808646917534
1,4,47,5,2,9,1,123,5,1,0.0409347024795841,0.0277413442662822,0.0109981097309146,8,0.00798945267135706,0.0022176917187727,0.648577853456509,0.216773418734988
0,4,54,5,2,6,1,1620,5,2,0.0212426032403438,0.00839949272970484,0.0173857102010992,10,0.0191853994928302,3.00613381564189E-07,0.000213349046463541,0.00860688550840672
0,4,80,11,1,1,3,175,7,1,0.00537962030112604,0,0.000462639387489278,4,0.00988732988967777,8.10542747328631E-06,0.00170385389263417,0.0100080064051241
0,4,43,5,2,6,1,126,5,2,0.0213333985196877,0.00496195472786338,0.297536693458716,1,0.319083947682151,0.00173122133059922,0.765362291271328,0.0392313851080865
0,4,51,14,2,12,2,742,5,2,0.146686758032327,0.0178044056077689,0.00584156685834101,9,0.0430990943692733,0.00235226630925295,0.460962769470132,0.0044035228182546
0,4,80,5,2,7,3,1489,5,2,0.0241078927288696,0.00473828674669493,0.0269323633128951,2,0.0742183830383412,0,0,0.0182145716573259
0,4,47,1,2,10,1,97,5,2,0.0482873740433757,0.00207598631065094,0.418023477459733,8,0.531217683759885,0.00222365945108821,0.204467029491505,0.0526421136909528
0,4,36,5,2,7,3,387,3,3,0.0307237256795241,0.0810047252575439,0.0344934396543508,10,0.0517302830734266,0,0,0.00580464371497198
0,4,36,5,2,6,1,1311,5,2,0.0246456801526757,0.00500538540381843,0.101574165263526,2,0.0767219205011958,0.0103093466456518,0.0667801847530057,0.0194155324259408
0,4,75,5,2,10,1,1319,5,2,0.0353787298089632,0.090444382676372,0.408331877243702,2,0.432236150414076,0.00875434042579392,0.893738874376931,0.0376301040832666
0,4,59,11,1,6,2,152,5,2,0.0208183099157175,0.00494892552507687,0.0909930266543826,2,0.0877779305561932,0.020751352863205,0.780304148049859,0.0562449959967974
0,4,80,5,2,7,1,1117,3,3,0.0289497256061894,0.0148163751020621,0.0280760555326111,3,0.0298926643118821,0,6.80489890858705E-06,0.027822257806245
0,4,43,5,2,12,1,1646,5,2,0.0517812462350515,0.0821013498254087,0.132275153286527,1,0.152369178521381,0,0,0.0216172938350681
0,4,36,12,1,7,2,730,5,2,0.0287786114258875,0.0154786929103765,0.0087464656733488,8,0.0135234712704256,0.000120445761546719,0.000672602394396478,0.0246196957566053
0,4,54,1,2,4,4,213,5,1,0.00746965778910001,0.00138543856296579,0.00793436477427963,10,0.00595273261182102,0,0,0.00120096076861489
0,4,43,5,2,6,4,658,3,3,0.018571126751956,0.00268618730781926,0.0878518442037043,3,0.088839474330218,0,0,0.00240192153722978
0,4,51,5,2,11,1,1246,3,3,0.0443063502567585,0.255887028125706,0.316721336213743,3,0.204786020160716,0.00307847030230939,0.981501346287391,0.077261809447558
0,4,80,5,2,3,4,568,5,2,0.0072199707709043,0.00148315758386464,0.00836722051021381,9,0.031077745353538,0.0782743691875916,0.459630014553208,0.094675740592474
1,4,43,5,2,5,1,1671,5,2,0.0185990637609849,0.00124646039990966,0.00462639387489278,9,0.0139902875586318,0.00686055405874215,0.0291531148651471,0.0248198558847078
0,4,59,5,2,4,7,1348,5,1,0.00991065395299947,0.000838212045932283,0.00260904787622709,6,0.00461022446254191,1.54760222360824E-06,2.03373683290726E-05,0.00480384307445957
0,4,61,5,2,5,3,946,3,3,0.0153705931550836,0.0116524503587374,0.0714470089271532,10,0.137064805257384,0,0,0.0238190552441954
0,4,54,16,2,11,2,1243,3,3,0.0460384448165499,0.116333408613172,0.11088056358611,2,0.0589260373110533,0,0,0.016613290632506
0,4,43,1,2,7,1,146,5,2,0.0208479929878107,0.0275350485554957,0.0404184007370461,9,0.0528049456856269,0.00373405241835616,0.189888925490997,0.0558446757405925
0,4,75,5,2,10,1,747,5,1,0.0457730432307754,0.0165058283967132,0.189503446961273,2,0.258570512847688,0.0132821346435979,0.0800591716891464,0.02742193755004
1,4,47,6,2,8,2,1064,5,1,0.0352809502773621,0.000525511179055991,0.209917161737141,2,0.324160988104925,0.0241609766398797,0.955062148832424,0.061048839071257
0,4,61,16,2,9,2,1507,5,2,0.0422110745795917,0.047945294720567,0.202890205546907,8,0.202800681200647,0.206568055011715,0.878261054480954,0.139911929543635
0,4,36,5,2,6,1,1296,5,1,0.0203922705280269,0,0.12290124535375,1,0.212635536852736,0.00384910940669262,0.0120728959329904,0.0334267413931145
0,4,43,5,2,7,1,464,5,1,0.0275633515331307,0.0111291107134791,0.0661872160625219,2,0.0598563904075038,0.0381559769494558,0.232986128832203,0.078062449959968
0,4,38,5,2,7,1,1361,5,1,0.0307219796164598,0.00693587895001998,0.0643009181306986,2,0.177975217494162,0.00908062841690947,0.0371775599179084,0.196957566052842
0,6,34,5,2,8,3,1399,3,3,0.0269068318209517,0.0667290620711221,0.0582151253296058,3,0.106788411091571,0.0287409885154443,0.322463589924421,0.00540432345876701
0,6,56,5,2,7,3,414,5,1,0.0138340576584945,0.0224862324757223,0.0850084982685771,10,0.0541725975204015,0,0,0.0100080064051241
0,6,71,5,2,8,1,817,5,2,0.0340063242404189,0.0245665618539687,0.0539719477713886,9,0.104221465123731,0.0205070432546249,0.833224996249576,0.128903122497998
0,6,2,5,2,1,3,132,5,2,0.00537962030112604,0,0.0284811131937605,9,0.0555992852420782,0.00357021812540368,0.0761994020968371,0.0104083266613291
0,6,34,8,2,8,2,730,5,2,0.0328207474197553,0.0140129075968938,0.0146654700257331,2,0.022282569597915,0.0367485830337749,0.403643172753187,0.0250200160128102
0,6,34,5,2,8,2,749,5,1,0.0308756331661187,0.0620950089467192,0.127726196905677,9,0.149469886226086,0.00408165055807593,0.169546144174156,0.134107285828663
0,6,56,4,2,1,3,1646,5,2,0.00537962030112604,0,0.266373066048226,1,0.00333768456531102,1.61440519728917E-06,0.000862134294679966,0.00320256204963971
0,6,2,5,2,6,3,558,5,2,0.0201844890233745,0.012575352222782,0.034447771388633,10,0.0727884155087284,1.34496653677608E-05,0.00160804400913713,0.0158126501200961
0,6,34,5,2,6,1,470,5,1,0.0205738610867147,0.00615846985042475,0.0776499507576961,9,0.120045129241497,0.00461395892002349,0.371334286019183,0.0734587670136109
0,6,34,5,2,7,4,1168,5,1,0.0161231463357993,0,0.186697826984783,9,0.222610325794773,0.00312219284858357,0.0516498013433491,0.0368294635708567
0,6,34,5,2,7,4,572,5,1,0.0254261703424204,0.0182213400969373,0.064320773898402,9,0.0931468694248335,0.00161741133110481,0.731796276792361,0.102081665332266
0,6,35,1,2,2,3,925,3,3,0.00541279549934783,0,0.00243828827397783,4,0.00466051386697332,0,0,0.00120096076861489
1,6,55,5,2,1,7,1600,5,2,0.00537962030112604,0,0,10,0.00203344031719474,0,0,0.00140112089671737
0,6,56,14,2,7,2,1501,5,1,0.0175357113548227,0.0591504091169675,0.0552824284398132,9,0.0420134995887114,0.000391309552165,0.50288744233235,0.0524419535628503
1,6,21,4,2,12,2,110,5,2,0.148296628177617,0.239463718013307,0.185276154017219,2,0.12943502979355,0.156168874399175,0.870632298834048,0.239991993594876
0,6,25,5,2,7,1,1256,3,3,0.0217891209794715,0.176597814568386,0.0917356323664898,3,0.0879725294763743,0,0,0.0152121697357886
0,6,55,5,2,6,3,614,3,3,0.0256985561804521,0.0131486371453885,0.0724755376941894,9,0.08134307686972,2.20449813147072E-06,0.00102251338941189,0.0230184147317854
0,6,55,5,2,4,7,937,3,3,0.0088595239882874,0.00048208050310095,0.0218889983162309,4,0.0480099612675483,0,0,0.00620496397117694
0,6,25,4,2,12,1,614,3,3,0.056518315328513,0.058839879783889,0.092075165994218,8,0.0495306690349485,0.00179269120021462,0.147603438329831,0.0408326661329063
0,6,2,5,2,5,3,965,3,3,0.0125314946125224,0,0.168496044731073,3,0.203184411644932,6.68029736809311E-08,2.7838222807856E-05,0.00240192153722978
0,6,55,5,2,7,1,863,5,1,0.0298733929672072,0.00715520386359293,0.104804698668869,2,0.140566478054872,0.0891452393623474,0.498466036594893,0.0476381104883907
0,6,56,5,2,2,6,284,5,1,0.00750632511345044,0,0.00115957683387871,10,0.0055657227531694,0,0,0.00720576461168935
0,6,21,5,2,7,3,786,5,2,0.0291802059306778,0.0220454111147786,0.0237951520157575,10,0.0201747886073723,0.0061947510877222,0.0648243949439604,0.0254203362690152
0,6,34,3,2,7,1,1318,5,2,0.0279876448577569,0.0593002449490124,0.0720406963814849,2,0.0452178083153158,0.223132798711362,0.931199920197099,0.0240192153722978
0,6,56,2,2,7,2,1320,5,2,0.0232785127733243,0.0424904018206139,0.0937410649045335,2,0.176839334424281,0.0292526213570376,0.358896245397029,0.061048839071257
0,6,21,5,2,6,4,1656,5,1,0.0147891541546697,0.0290203776731581,0.0345907329160975,10,0.0367374871685082,0.000194875408056223,0.0181548516609367,0.0216172938350681
0,6,56,5,2,11,2,1371,5,2,0.0366376412783277,0.227607143477581,0.13754487403501,2,0.162743002628554,0.0215877483613482,0.768739222354717,0.205164131305044
1,6,56,5,2,8,1,1419,3,3,0.0304513398414924,0.0325751785000782,0.0847325030974998,3,0.07570301245928,0.000355547693587809,0.00330671689919317,0.0106084867894315
1,6,21,5,2,6,1,765,5,2,0.0188120834548302,0.11407501346351,0.0637926104774915,7,0.0148998693252915,0.00113522746707585,0.138487502957812,0.0284227381905524
1,6,34,5,2,8,1,1309,5,1,0.0264703160548753,0.0311028785852023,0.177445039234997,1,0.108251175979002,0.0159644410443216,0.819038869891883,0.0424339471577262
1,6,25,5,2,6,2,147,5,2,0.0237342352331081,0,0.0828283349747435,2,0.0987596013153342,0.0104098405857258,0.0730384492254017,0.00940752602081665
0,6,34,5,2,8,2,1627,5,2,0.0302068910124896,0.0337738651564373,0.0370012231152905,2,0.069920827301939,0.0492434669002011,0.923265253412895,0.182746196957566
0,6,71,5,2,8,1,1319,5,2,0.0313313556259025,0.0150443861508261,0.025945531658036,9,0.0295767161057804,0.00615456909905312,0.617816385268636,0.0496397117694155
0,6,34,5,2,8,3,107,5,1,0.023915825791796,0.0406315688897382,0.0617653365949741,10,0.0706970327051334,0,0,0.0214171337069656
0,6,2,5,2,7,1,787,5,2,0.0208776760599039,0.0248249743759012,0.166520395844585,1,0.175543836396256,0.00706759874183723,0.458842038190951,0.113090472377902
1,6,35,14,2,7,2,718,5,1,0.0309978575806201,0.0276457967791811,0.103506131461067,8,0.0691544608633892,1.16905203941629E-05,0.000305447166919532,0.00720576461168935
0,6,35,5,2,1,3,85,5,1,0.00537962030112604,0,0.161494901038854,10,0.184310587149766,0,0,0.00260208166533227
0,6,25,5,2,4,3,1026,3,3,0.00957366378158844,0,0.0719513454268196,3,0.149672133636596,0,6.95955570196403E-07,0.00500400320256205
1,6,25,5,2,10,1,460,5,1,0.0487256358725164,0.0147534006219273,0.276181815293707,1,0.216190776501177,6.44426019442048E-05,0.00338822102930284,0.00860688550840672
0,6,56,5,2,5,4,1001,3,3,0.0107994000527311,0.02033424248215,0.0338461416272199,3,0.0468216012706892,0,0,0.00240192153722978
0,6,2,5,2,4,3,956,3,3,0.0115379847289324,0.00110748223685353,0.0340169012294691,3,0.170162871893157,0,0,0.00520416333066453
0,6,25,5,2,11,1,1606,5,1,0.0563105338238606,0.0186295884509146,0.0916820217936906,9,0.0496913761472923,0.00190193632984084,0.129566744459034,0.0662530024019215
0,6,71,5,2,1,4,747,5,1,0.00537962030112604,0,0.000551990342154589,10,0.00118836006245393,0,0,0.000800640512409928
0,6,55,5,2,8,3,1399,3,3,0.0318761273019659,0.0619451731146744,0.26114702798869,1,0.35153371860366,0,0,0.0590472377902322
0,6,56,2,2,2,3,554,5,1,0.00537962030112604,0,0.00383414874352702,2,0.002815112198139,0,0,0.00200160128102482
0,6,56,5,2,9,2,238,5,2,0.023915825791796,0.0361017493876275,0.0688935572004956,2,0.088393429568587,0.0154553021804123,0.625454574979936,0.0140112089671737
0,6,34,5,2,4,7,432,5,1,0.00737886250975612,0.000814325174157011,0.0578180099755377,10,0.0718755536061583,3.65189589455757E-06,1.23725434701582E-05,0.00860688550840672
0,6,21,5,2,6,4,704,5,1,0.0252725167927615,0.00189574900543752,0.00328017282460209,9,0.0625709232720212,0.00157302075509383,0.0357990265901427,0.0240192153722978
0,6,2,3,2,1,3,926,3,3,0.00537962030112604,0,0,3,0.120948152310613,0,0,0.00660528422738191
1,6,21,4,2,11,2,1672,5,2,0.0383819582795691,0.208968868891475,0.115290529593036,2,0.0981670616800368,0.111875240636837,0.806914782560286,0.0896717373899119
0,6,34,1,2,10,1,1631,5,2,0.0311497650672147,0.11332149123569,0.132974076309686,2,0.0846654555990676,0.0221049815189017,0.234353294885655,0.172137710168135
0,6,21,5,2,11,1,1518,5,2,0.0501416930176684,0.100335719125132,0.147321854052165,7,0.164291040423289,0.0285650406165978,0.906655268460997,0.163130504403523
0,6,56,5,2,8,2,1318,5,2,0.0340971195197628,0.00100759168215694,0.0410994535692728,2,0.0411148499248185,0.173038685011966,0.617426650149324,0.00980784627702162
1,6,25,5,2,2,4,1624,5,2,0.00553152778772062,0,0.0366458048733996,10,0.042358965344695,0,0,0.00240192153722978
1,6,34,5,2,7,1,1591,5,2,0.0315443753197478,0,0.0056291101439146,2,0.00624790922575259,0.0102042433003938,0.979562336740429,0.120896717373899
0,6,55,5,2,1,3,1259,3,3,0.00574454748156592,0.000225839514966211,0.0423761794326016,9,0.0581640443433207,8.90706315745748E-08,4.29945885587999E-05,0.00760608486789432
0,6,71,5,2,3,3,1236,3,3,0.00838808696092483,0,0.0162062775995171,4,0.0202338238383259,0,0,0.00120096076861489
0,6,2,6,2,4,3,615,5,2,0.0116462406389194,0.00174591317339263,0.0603714617021953,10,0.080718832489968,6.68029736809311E-08,2.31985190065467E-06,0.0102081665332266
